water_district,wdid,admin_number,admin_date
53,5309002,57298.00000,2006-11-16
53,5309002,56960.00000,2005-12-13
53,5309003,58311.00000,2009-08-25
53,5309003,59169.58311,2011-12-31
53,5309016,55152.55133,2000-12-31
53,5309016,57060.00000,2006-03-23
54,5400507,13310.00000,1886-06-10
54,5400507,50403.50190,1987-12-31
54,5400507,55517.31906,2001-12-31
54,5400507,55517.34102,2001-12-31
54,5400507,55517.35955,2001-12-31
54,5400507,55517.39972,2001-12-31
54,5400513,14204.00000,1888-11-20
54,5400513,37433.18779,1952-06-27
54,5400515,13075.00000,1885-10-18
54,5400515,37433.17684,1952-06-27
54,5400516,27799.19868,1926-02-10
54,5400516,37433.32268,1952-06-27
54,5400519,25490.19175,1919-10-16
54,5400519,37433.24258,1952-06-27
54,5400520,25490.19175,1919-10-16
54,5400520,37433.29371,1952-06-27
54,5400526,23604.20583,1914-08-17
54,5400526,23604.22750,1914-08-17
54,5400527,19624.17441,1903-09-24
54,5400527,12646.00000,1884-08-15
54,5400528,25774.18378,1920-07-26
54,5400528,41812.19723,1964-06-23
54,5400528,54910.00000,2000-05-03
54,5400528,26736.19884,1923-03-15
54,5400528,26736.19875,1923-03-15
54,5400528,25743.19153,1920-06-25
54,5400528,19990.19472,1904-09-24
54,5400528,40024.00000,1959-08-01
54,5400531,20769.13265,1906-11-12
54,5400531,22071.17637,1910-06-06
54,5400532,24948.16904,1918-04-22
54,5400532,37433.19875,1952-06-27
54,5400533,19990.15432,1904-09-24
54,5400533,45534.00000,1974-09-01
54,5400535,16028.00000,1893-11-18
54,5400535,18718.00000,1901-04-01
54,5400537,32529.27940,1939-01-23
54,5400537,31367.28800,1935-11-18
54,5400542,25368.23589,1919-06-16
54,5400542,19990.19507,1904-09-24
54,5400544,15636.00000,1892-10-22
54,5400544,46386.15636,1976-12-31
54,5400545,15636.00000,1892-10-22
54,5400545,46386.15636,1976-12-31
54,5400548,12950.00000,1885-06-15
54,5400548,37433.18428,1952-06-27
54,5400549,12936.00000,1885-06-01
54,5400549,46386.29371,1976-12-31
54,5400551,13971.00000,1888-04-01
54,5400551,27970.19083,1926-07-31
54,5400551,15077.00000,1891-04-12
54,5400552,25368.23589,1919-06-16
54,5400552,50038.33038,1986-12-31
54,5400554,17431.14377,1897-09-21
54,5400554,17431.16976,1897-09-21
54,5400554,27741.24727,1925-12-14
54,5400554,27741.25352,1925-12-14
54,5400554,40298.00000,1960-05-01
54,5400554,17431.15139,1897-09-21
54,5400555,19250.17334,1902-09-15
54,5400555,20722.20683,1906-09-26
54,5400555,27542.24806,1925-05-29
54,5400555,27544.25834,1925-05-31
54,5400555,27741.24727,1925-12-14
54,5400555,27741.25352,1925-12-14
54,5400556,27169.17076,1924-05-21
54,5400556,37433.18779,1952-06-27
54,5400563,41485.00000,1963-08-01
54,5400563,49308.48213,1984-12-31
54,5400564,12540.00000,1884-05-01
54,5400564,41812.29400,1964-06-23
54,5400566,14339.00000,1889-04-04
54,5400566,46386.14715,1976-12-31
54,5400575,20769.13265,1906-11-12
54,5400575,22071.17637,1910-06-06
54,5400583,13255.00000,1886-04-16
54,5400583,19990.13270,1904-09-24
54,5400583,22071.17637,1910-06-06
54,5400583,22071.17656,1910-06-06
54,5400583,20769.13265,1906-11-12
54,5400590,29134.28800,1929-10-07
54,5400590,31367.16779,1935-11-18
54,5400590,31367.28800,1935-11-18
54,5400591,12646.00000,1884-08-15
54,5400591,16028.00000,1893-11-18
54,5400591,17431.16976,1897-09-21
54,5400592,12960.00000,1885-06-25
54,5400592,37433.18779,1952-06-27
54,5400595,12960.00000,1885-06-25
54,5400595,37433.18779,1952-06-27
54,5400601,45410.00000,1974-04-30
54,5400601,20251.00000,1905-06-12
54,5400603,44559.40555,1971-12-31
54,5400603,20251.00000,1905-06-12
54,5400604,44559.40555,1971-12-31
54,5400604,20878.00000,1907-03-01
54,5400605,44559.41272,1971-12-31
54,5400605,20878.00000,1907-03-01
54,5400608,45410.00000,1974-04-30
54,5400608,20251.00000,1905-06-12
54,5401070,25004.16919,1918-06-17
54,5401070,46751.42520,1977-12-31
54,5401116,57343.45290,2006-12-31
54,5401116,57343.27989,2006-12-31
54,5401171,25004.16919,1918-06-17
54,5401171,46751.42520,1977-12-31
54,5402012,39967.00000,1959-06-05
54,5402012,42477.00000,1966-04-19
54,5402056,46386.39263,1976-12-31
54,5402056,55882.45812,2002-12-31
54,5402070,46386.18414,1976-12-31
54,5402070,48577.43251,1982-12-31
54,5402075,47116.46903,1978-12-31
54,5402075,47116.46964,1978-12-31
54,5402075,47481.46964,1979-12-31
54,5402102,47847.41354,1980-12-31
54,5402102,48006.00000,1981-06-08
54,5402131,47481.30801,1979-12-31
54,5402131,48577.48485,1982-12-31
54,5403595,44559.43098,1971-12-31
54,5403595,20878.00000,1907-03-01
54,5403596,45410.00000,1974-04-30
54,5403596,20878.00000,1907-03-01
54,5403598,45410.00000,1974-04-30
54,5403598,20878.00000,1907-03-01
54,5403599,44559.43098,1971-12-31
54,5403599,20878.00000,1907-03-01
54,5403600,44559.43098,1971-12-31
54,5403600,20878.00000,1907-03-01
54,5403603,44559.43464,1971-12-31
54,5403603,20251.00000,1905-06-12
54,5403604,45410.00000,1974-04-30
54,5403604,20878.00000,1907-03-01
54,5403605,44559.43829,1971-12-31
54,5403605,20878.00000,1907-03-01
54,5403606,45410.00000,1974-04-30
54,5403606,20878.00000,1907-03-01
54,5403607,44559.43098,1971-12-31
54,5403607,20251.00000,1905-06-12
54,5403608,44559.43464,1971-12-31
54,5403608,20251.00000,1905-06-12
54,5403609,45410.00000,1974-04-30
54,5403609,20878.00000,1907-03-01
54,5403610,45410.00000,1974-04-30
54,5403610,20878.00000,1907-03-01
54,5403780,45290.38290,1973-12-31
54,5403780,55913.00000,2003-01-31
54,5404208,39967.00000,1959-06-05
54,5404208,42477.00000,1966-04-19
54,5404208,47905.00000,1981-02-27
54,5404213,46552.00000,1977-06-15
54,5404213,46613.00000,1977-08-15
54,5404476,48942.48847,1983-12-31
54,5404476,49050.00000,1984-04-17
54,5406027,48813.00000,1983-08-24
54,5406027,50568.00000,1988-06-13
54,5406028,48882.00000,1983-11-01
54,5406028,50403.49089,1987-12-31
54,5407010,0.00000,NA
54,5407010,19252.14731,1902-09-17
54,5407010,19252.14519,1902-09-17
55,5500502,22776.00000,1912-05-11
55,5500502,42564.00000,1966-07-15
55,5500503,15080.00000,1891-04-15
55,5500503,18171.00000,1899-10-01
55,5500503,18746.00000,1901-04-29
55,5500503,19050.00000,1902-02-27
55,5500503,14731.00000,1890-05-01
55,5500504,15080.00000,1891-04-15
55,5500504,18171.00000,1899-10-01
55,5500504,18746.00000,1901-04-29
55,5500504,19050.00000,1902-02-27
55,5500504,14731.00000,1890-05-01
55,5500505,14731.00000,1890-05-01
55,5500505,15080.00000,1891-04-15
55,5500505,18746.00000,1901-04-29
55,5500505,19050.00000,1902-02-27
55,5500505,18171.00000,1899-10-01
55,5500506,14731.00000,1890-05-01
55,5500506,15080.00000,1891-04-15
55,5500506,18171.00000,1899-10-01
55,5500506,18746.00000,1901-04-29
55,5500506,19050.00000,1902-02-27
55,5500506,42155.00000,1965-06-01
55,5500508,40768.00000,1961-08-14
55,5500508,41058.00000,1962-05-31
55,5500509,14731.00000,1890-05-01
55,5500509,15080.00000,1891-04-15
55,5500509,18171.00000,1899-10-01
55,5500509,18746.00000,1901-04-29
55,5500509,19050.00000,1902-02-27
55,5500509,42155.00000,1965-06-01
55,5500513,29106.00000,1929-09-09
55,5500513,42641.00000,1966-09-30
55,5500519,45290.24283,1973-12-31
55,5500519,48577.48364,1982-12-31
55,5500519,48734.00000,1983-06-06
55,5501016,48942.40024,1983-12-31
55,5501016,49673.49514,1985-12-31
55,5501018,48942.38198,1983-12-31
55,5501018,49673.49570,1985-12-31
55,5501019,48942.41485,1983-12-31
55,5501019,49673.49570,1985-12-31
55,5501020,48942.39659,1983-12-31
55,5501020,49673.49570,1985-12-31
55,5501037,47847.43950,1980-12-31
55,5501037,48468.00000,1982-09-13
55,5501037,53691.53480,1996-12-31
55,5501057,51499.28277,1990-12-31
55,5501057,51499.28281,1990-12-31
55,5501081,37433.27180,1952-06-27
55,5501081,53063.00000,1995-04-13
55,5502000,19050.00000,1902-02-27
55,5502000,19990.19050,1904-09-24
55,5502032,47847.32993,1980-12-31
55,5502032,47847.43358,1980-12-31
55,5502032,48212.00000,1981-12-31
55,5502038,48212.24258,1981-12-31
55,5502038,53691.53116,1996-12-31
55,5502039,48212.24258,1981-12-31
55,5502039,53691.53116,1996-12-31
55,5502081,48212.37772,1981-12-31
55,5502081,48468.00000,1982-09-13
55,5502082,47847.43950,1980-12-31
55,5502082,48212.25719,1981-12-31
55,5502082,48468.00000,1982-09-13
55,5502082,53691.53480,1996-12-31
55,5502083,47847.43950,1980-12-31
55,5502083,48212.33054,1981-12-31
55,5502083,48468.00000,1982-09-13
55,5502083,53691.53480,1996-12-31
55,5502084,47847.43950,1980-12-31
55,5502084,48212.37407,1981-12-31
55,5502084,48468.00000,1982-09-13
55,5502084,53691.53480,1996-12-31
55,5502085,47847.43950,1980-12-31
55,5502085,48212.26084,1981-12-31
55,5502085,48468.00000,1982-09-13
55,5502085,53691.53480,1996-12-31
55,5502086,47847.43950,1980-12-31
55,5502086,48212.26084,1981-12-31
55,5502086,48468.00000,1982-09-13
55,5502086,53691.53480,1996-12-31
55,5503502,48942.38198,1983-12-31
55,5503502,49308.37812,1984-12-31
55,5503503,48942.38198,1983-12-31
55,5503503,49308.38350,1984-12-31
56,5600516,56978.46142,2005-12-31
56,5600516,57340.00000,2006-12-28
56,5600518,31579.29335,1936-06-17
56,5600518,47847.44688,1980-12-31
56,5600519,56978.46142,2005-12-31
56,5600519,57340.00000,2006-12-28
56,5600520,56978.46142,2005-12-31
56,5600520,57340.00000,2006-12-28
56,5600524,15797.00000,1893-04-01
56,5600524,44559.29371,1971-12-31
56,5600536,11063.00000,1880-04-15
56,5600536,44559.29371,1971-12-31
56,5600540,56978.46142,2005-12-31
56,5600540,57340.00000,2006-12-28
56,5600550,56978.46142,2005-12-31
56,5600550,57340.00000,2006-12-28
56,5600555,40572.00000,1961-01-30
56,5600555,47847.44681,1980-12-31
56,5600565,40229.00000,1960-02-22
56,5600565,47847.44737,1980-12-31
56,5600569,56978.46142,2005-12-31
56,5600569,57340.00000,2006-12-28
56,5600570,11779.00000,1882-04-01
56,5600570,44925.22035,1972-12-31
56,5600571,13710.00000,1887-07-15
56,5600571,44925.22035,1972-12-31
56,5600571,13407.00000,1886-09-15
56,5600571,13624.00000,1887-04-20
56,5600572,15476.00000,1892-05-15
56,5600572,13407.00000,1886-09-15
56,5600572,44925.22035,1972-12-31
56,5600572,13710.00000,1887-07-15
56,5600573,15806.00000,1893-04-10
56,5600573,44925.22035,1972-12-31
56,5600573,11779.00000,1882-04-01
56,5600575,40246.00000,1960-03-10
56,5600575,47847.44685,1980-12-31
56,5600578,40235.00000,1960-02-28
56,5600578,47847.44740,1980-12-31
56,5600583,31579.28975,1936-06-17
56,5600583,45290.44740,1973-12-31
56,5600584,13407.00000,1886-09-15
56,5600584,44925.22035,1972-12-31
56,5600584,13710.00000,1887-07-15
56,5600585,11779.00000,1882-04-01
56,5600585,13624.00000,1887-04-20
56,5600585,13407.00000,1886-09-15
56,5600585,44925.22035,1972-12-31
56,5600585,13710.00000,1887-07-15
56,5600587,44559.24354,1971-12-31
56,5600587,44559.41028,1971-12-31
56,5600588,44559.24354,1971-12-31
56,5600588,44559.43863,1971-12-31
56,5600590,47847.44737,1980-12-31
56,5600590,47847.47589,1980-12-31
56,5600599,44925.22035,1972-12-31
56,5600599,11779.00000,1882-04-01
56,5600602,56978.46142,2005-12-31
56,5600602,57340.00000,2006-12-28
56,5600603,44925.22035,1972-12-31
56,5600603,11779.00000,1882-04-01
56,5600603,55395.00000,2001-08-31
56,5600613,27865.00000,1926-04-17
56,5600613,44925.25719,1972-12-31
56,5600628,56978.46142,2005-12-31
56,5600628,57340.00000,2006-12-28
56,5600647,45837.00000,1975-07-01
56,5600647,48212.48120,1981-12-31
56,5600652,57898.00000,2008-07-08
56,5600652,13710.00000,1887-07-15
56,5600652,44925.22035,1972-12-31
56,5600652,15476.00000,1892-05-15
56,5600653,57898.00000,2008-07-08
56,5600653,13710.00000,1887-07-15
56,5600653,44925.22035,1972-12-31
56,5600653,15476.00000,1892-05-15
56,5600654,57898.00000,2008-07-08
56,5600654,13710.00000,1887-07-15
56,5600654,44925.22035,1972-12-31
56,5600654,15476.00000,1892-05-15
56,5600655,57898.00000,2008-07-08
56,5600655,13710.00000,1887-07-15
56,5600655,44925.22035,1972-12-31
56,5600655,15476.00000,1892-05-15
56,5600656,57898.00000,2008-07-08
56,5600656,13710.00000,1887-07-15
56,5600656,44925.22035,1972-12-31
56,5600656,15476.00000,1892-05-15
56,5600657,57898.00000,2008-07-08
56,5600657,13710.00000,1887-07-15
56,5600657,44925.22035,1972-12-31
56,5600657,15476.00000,1892-05-15
56,5600658,57898.00000,2008-07-08
56,5600658,13710.00000,1887-07-15
56,5600658,44925.22035,1972-12-31
56,5600658,15476.00000,1892-05-15
56,5600659,57898.00000,2008-07-08
56,5600659,13710.00000,1887-07-15
56,5600659,44925.22035,1972-12-31
56,5600659,15476.00000,1892-05-15
56,5600660,57898.00000,2008-07-08
56,5600660,13710.00000,1887-07-15
56,5600660,44925.22035,1972-12-31
56,5600660,15476.00000,1892-05-15
56,5600661,57898.00000,2008-07-08
56,5600661,13710.00000,1887-07-15
56,5600661,44925.22035,1972-12-31
56,5600661,15476.00000,1892-05-15
56,5600662,57898.00000,2008-07-08
56,5600662,13407.00000,1886-09-15
56,5600662,44925.22035,1972-12-31
56,5600662,13624.00000,1887-04-20
56,5601008,45655.18414,1974-12-31
56,5601008,48212.48120,1981-12-31
56,5601010,45655.18414,1974-12-31
56,5601010,47481.30832,1979-12-31
56,5601012,44559.27865,1971-12-31
56,5601012,45655.41790,1974-12-31
56,5601014,27865.00000,1926-04-17
56,5601014,45655.18414,1974-12-31
56,5601023,48942.40024,1983-12-31
56,5601023,49673.49515,1985-12-31
56,5601025,48942.40024,1983-12-31
56,5601025,49673.49515,1985-12-31
56,5601026,48942.40390,1983-12-31
56,5601026,49673.49515,1985-12-31
56,5601266,51499.28367,1990-12-31
56,5601266,54056.53873,1997-12-31
56,5601326,13407.00000,1886-09-15
56,5601326,44925.22035,1972-12-31
56,5601326,13710.00000,1887-07-15
56,5601326,11779.00000,1882-04-01
56,5601327,13407.00000,1886-09-15
56,5601327,44925.22035,1972-12-31
56,5601327,13710.00000,1887-07-15
56,5601570,44925.22035,1972-12-31
56,5601570,11779.00000,1882-04-01
56,5601571,44925.22035,1972-12-31
56,5601571,11779.00000,1882-04-01
56,5601572,44925.22035,1972-12-31
56,5601572,11779.00000,1882-04-01
56,5601599,44925.22035,1972-12-31
56,5601599,11779.00000,1882-04-01
56,5601600,44925.22035,1972-12-31
56,5601600,11779.00000,1882-04-01
56,5602021,45655.18414,1974-12-31
56,5602021,47481.30832,1979-12-31
56,5602022,45655.18414,1974-12-31
56,5602022,47481.30832,1979-12-31
56,5602027,47847.47742,1980-12-31
56,5602027,49308.47742,1984-12-31
56,5602028,47847.47742,1980-12-31
56,5602028,49308.47742,1984-12-31
56,5602029,47847.47742,1980-12-31
56,5602029,49308.47742,1984-12-31
56,5602030,47847.47742,1980-12-31
56,5602030,49308.47742,1984-12-31
56,5602031,47847.47742,1980-12-31
56,5602031,49308.47742,1984-12-31
56,5602032,47847.47742,1980-12-31
56,5602032,49308.47742,1984-12-31
56,5602033,47847.47742,1980-12-31
56,5602033,49308.47742,1984-12-31
56,5602039,45655.29371,1974-12-31
56,5602039,48174.00000,1981-11-23
56,5602040,45655.29736,1974-12-31
56,5602040,47847.29736,1980-12-31
56,5602042,47847.25383,1980-12-31
56,5602042,48577.48485,1982-12-31
56,5602047,27865.00000,1926-04-17
56,5602047,48212.42185,1981-12-31
56,5602050,47847.24288,1980-12-31
56,5602050,48875.00000,1983-10-25
56,5602068,48311.00000,1982-04-09
56,5602068,50038.48311,1986-12-31
56,5602069,48311.00000,1982-04-09
56,5602069,50038.48311,1986-12-31
56,5602072,48212.47731,1981-12-31
56,5602072,48212.48044,1981-12-31
56,5602074,48212.47740,1981-12-31
56,5602074,48577.27865,1982-12-31
56,5602075,48212.48132,1981-12-31
56,5602075,48409.00000,1982-07-16
56,5602077,48311.00000,1982-04-09
56,5602077,50038.48311,1986-12-31
56,5602078,48311.00000,1982-04-09
56,5602078,48577.27865,1982-12-31
56,5602078,50038.48311,1986-12-31
56,5602079,48212.48069,1981-12-31
56,5602079,48212.48120,1981-12-31
56,5602079,48311.00000,1982-04-09
56,5602079,50038.48311,1986-12-31
56,5602080,48311.00000,1982-04-09
56,5602080,48577.27865,1982-12-31
56,5602080,50038.48311,1986-12-31
56,5602089,48577.45107,1982-12-31
56,5602089,48774.00000,1983-07-16
56,5602104,49673.23984,1985-12-31
56,5602104,49673.49571,1985-12-31
56,5603502,50157.00000,1987-04-29
56,5603502,52039.00000,1992-06-23
56,5603502,57898.00000,2008-07-08
56,5603517,50769.31265,1988-12-31
56,5603517,58652.00000,2010-08-01
56,5603580,45655.45595,1974-12-31
56,5603580,57341.00000,2006-12-29
56,5603580,55395.00000,2001-08-31
56,5603581,45655.45595,1974-12-31
56,5603581,57341.00000,2006-12-29
56,5603581,55395.00000,2001-08-31
56,5603656,57898.00000,2008-07-08
56,5603656,50157.00000,1987-04-29
56,5603656,52039.00000,1992-06-23
56,5603715,31579.30511,1936-06-17
56,5603715,51134.45929,1989-12-31
56,5603740,44559.32719,1971-12-31
56,5603740,52596.00000,1994-01-01
56,5603740,58804.00000,2010-12-31
56,5603901,31817.00000,1937-02-10
56,5603901,41104.41104,1962-07-16
56,5603903,41104.00000,1962-07-16
56,5603903,41272.41104,1962-12-31
56,5603921,45290.24790,1973-12-31
56,5603921,49308.24790,1984-12-31
56,5604203,45655.45595,1974-12-31
56,5604203,55395.00000,2001-08-31
56,5604203,57341.00000,2006-12-29
56,5604452,48577.37315,1982-12-31
56,5604452,45655.45595,1974-12-31
56,5604452,56978.54385,2005-12-31
56,5604452,57341.00000,2006-12-29
56,5604452,57343.54385,2006-12-31
56,5604452,58013.00000,2008-10-31
56,5604452,55395.00000,2001-08-31
56,5604461,48212.36784,1981-12-31
56,5604461,48212.36797,1981-12-31
56,5606000,45655.44833,1974-12-31
56,5606000,57101.00000,2006-05-03
56,5606013,56978.45137,2005-12-31
56,5606013,57101.00000,2006-05-03
57,5700503,11616.00000,1881-10-20
57,5700503,19250.19052,1902-09-15
57,5700506,14005.00000,1888-05-05
57,5700506,39925.37908,1959-04-24
57,5700506,46721.00000,1977-12-01
57,5700506,13985.00000,1888-04-15
57,5700508,12142.00000,1883-03-30
57,5700508,14154.00000,1888-10-01
57,5700508,21450.19707,1908-09-23
57,5700508,24280.24241,1916-06-23
57,5700508,36295.20191,1949-05-16
57,5700508,24276.19707,1916-06-19
57,5700509,12158.00000,1883-04-15
57,5700509,14183.00000,1888-10-30
57,5700509,34139.14183,1943-06-21
57,5700510,13825.00000,1887-11-07
57,5700510,20350.16710,1905-09-19
57,5700510,61361.55304,2017-12-31
57,5700512,35987.27982,1948-07-12
57,5700512,36295.17380,1949-05-16
57,5700512,39599.00000,1958-06-02
57,5700512,41727.41412,1964-03-30
57,5700512,40815.00000,1961-09-30
57,5700512,19252.16612,1902-09-17
57,5700512,30845.25763,1934-06-14
57,5700512,31257.29400,1935-07-31
57,5700512,31626.29120,1936-08-03
57,5700512,31626.30895,1936-08-03
57,5700512,31760.26600,1936-12-15
57,5700512,33337.30895,1941-04-10
57,5700512,33782.29371,1942-06-29
57,5700512,39254.37538,1957-06-22
57,5700512,39254.38504,1957-06-22
57,5700513,14472.00000,1889-08-15
57,5700513,39925.37741,1959-04-24
57,5700516,39925.27910,1959-04-24
57,5700516,46400.00000,1977-01-14
57,5700517,18885.15127,1901-09-15
57,5700517,34139.31532,1943-06-21
57,5700517,14011.00000,1888-05-11
57,5700517,23544.21352,1914-06-18
57,5700518,39925.30102,1959-04-24
57,5700518,14011.00000,1888-05-11
57,5700518,23544.21352,1914-06-18
57,5700518,34139.22039,1943-06-21
57,5700518,22444.22035,1911-06-14
57,5700519,14198.00000,1888-11-14
57,5700519,39925.35549,1959-04-24
57,5700519,39925.35915,1959-04-24
57,5700519,52969.00000,1995-01-09
57,5700521,23920.20238,1915-06-29
57,5700521,23920.23563,1915-06-29
57,5700521,23920.23583,1915-06-29
57,5700522,24285.23168,1916-06-28
57,5700522,40368.00000,1960-07-10
57,5700524,18158.16594,1899-09-18
57,5700524,41226.41042,1962-11-15
57,5700525,25918.20976,1920-12-17
57,5700525,39925.28641,1959-04-24
57,5700535,20350.16710,1905-09-19
57,5700535,34139.20319,1943-06-21
57,5700539,13957.00000,1888-03-18
57,5700539,34139.13947,1943-06-21
57,5700539,44559.38137,1971-12-31
57,5700543,34139.31563,1943-06-21
57,5700543,34139.31593,1943-06-21
57,5700544,14501.00000,1889-09-13
57,5700544,25918.14501,1920-12-17
57,5700545,18885.18748,1901-09-15
57,5700545,19251.19236,1902-09-16
57,5700545,25393.23101,1919-07-11
57,5700545,39925.37529,1959-04-24
57,5700550,18817.00000,1901-07-09
57,5700550,46721.00000,1977-12-01
57,5700552,14081.00000,1888-07-20
57,5700552,32711.31978,1939-07-24
57,5700554,22186.15493,1910-09-29
57,5700554,39925.25719,1959-04-24
57,5700555,22828.19144,1912-07-02
57,5700555,23167.20672,1913-06-06
57,5700555,23167.21781,1913-06-06
57,5700555,26551.22817,1922-09-11
57,5700555,29723.24428,1931-05-19
57,5700555,39925.38259,1959-04-24
57,5700558,19985.18444,1904-09-19
57,5700558,50403.33723,1987-12-31
57,5700561,23544.21829,1914-06-18
57,5700561,34139.29371,1943-06-21
57,5700563,11616.00000,1881-10-20
57,5700563,14206.00000,1888-11-22
57,5700563,19250.19052,1902-09-15
57,5700563,34139.14206,1943-06-21
57,5700563,52595.47420,1993-12-31
57,5700576,14011.00000,1888-05-11
57,5700576,23544.21352,1914-06-18
57,5700576,39925.35198,1959-04-24
57,5700576,52960.34333,1994-12-31
57,5700578,17071.14366,1896-09-26
57,5700578,34139.14366,1943-06-21
57,5700579,13671.00000,1887-06-06
57,5700579,14366.00000,1889-05-01
57,5700579,34139.25719,1943-06-21
57,5700579,39925.25719,1959-04-24
57,5700579,41226.27149,1962-11-15
57,5700585,12237.00000,1883-07-03
57,5700585,19997.18383,1904-10-01
57,5700585,22073.21683,1910-06-08
57,5700586,17337.00000,1897-06-19
57,5700586,24306.21365,1916-07-19
57,5700586,51864.50617,1991-12-31
57,5700592,12158.00000,1883-04-15
57,5700592,34139.14183,1943-06-21
57,5700592,14183.00000,1888-10-30
57,5700593,23544.22039,1914-06-18
57,5700593,34139.22039,1943-06-21
57,5700598,18885.18512,1901-09-15
57,5700598,21092.19478,1907-10-01
57,5700598,22444.22035,1911-06-14
57,5700599,18885.15121,1901-09-15
57,5700599,54786.45836,1999-12-31
57,5700599,48435.00000,1982-08-11
57,5700603,12374.00000,1883-11-17
57,5700603,14762.00000,1890-06-01
57,5700604,35987.23254,1948-07-12
57,5700604,44606.00000,1972-02-16
57,5700604,12158.00000,1883-04-15
57,5700604,14183.00000,1888-10-30
57,5700604,34139.14183,1943-06-21
57,5700604,14154.00000,1888-10-01
57,5700604,34139.14154,1943-06-21
57,5700604,11809.00000,1882-05-01
57,5700604,23541.19144,1914-06-15
57,5700604,23549.18809,1914-06-23
57,5700607,19116.00000,1902-05-04
57,5700607,14385.00000,1889-05-20
57,5700608,14318.00000,1889-03-14
57,5700608,39925.35184,1959-04-24
57,5700609,14001.00000,1888-05-01
57,5700609,14385.00000,1889-05-20
57,5700609,19116.00000,1902-05-04
57,5700611,11809.00000,1882-05-01
57,5700611,14154.00000,1888-10-01
57,5700611,23541.19144,1914-06-15
57,5700611,23549.18809,1914-06-23
57,5700611,34139.14154,1943-06-21
57,5700611,45655.42169,1974-12-31
57,5700611,53077.00000,1995-04-27
57,5700620,14012.00000,1888-05-12
57,5700620,46721.00000,1977-12-01
57,5700622,11616.00000,1881-10-20
57,5700622,12700.00000,1884-10-08
57,5700622,14154.00000,1888-10-01
57,5700622,34139.14154,1943-06-21
57,5700622,39925.34819,1959-04-24
57,5700622,14206.00000,1888-11-22
57,5700622,34139.14206,1943-06-21
57,5700623,15077.00000,1891-04-12
57,5700623,41226.41042,1962-11-15
57,5700628,12158.00000,1883-04-15
57,5700628,14183.00000,1888-10-30
57,5700628,34139.14183,1943-06-21
57,5700635,16698.16202,1895-09-19
57,5700635,18885.16202,1901-09-15
57,5700635,21092.19509,1907-10-01
57,5700635,39925.36280,1959-04-24
57,5700663,44559.33723,1971-12-31
57,5700663,55152.33622,2000-12-31
57,5700712,45290.35579,1973-12-31
57,5700712,53325.45648,1995-12-31
57,5700794,46020.45137,1975-12-31
57,5700794,57708.57499,2007-12-31
57,5700826,46751.46587,1977-12-31
57,5700826,57343.53963,2006-12-31
57,5701013,34139.22039,1943-06-21
57,5701013,22444.22035,1911-06-14
57,5701042,48212.48120,1981-12-31
57,5701042,48577.40373,1982-12-31
57,5701048,52960.45291,1994-12-31
57,5701048,53054.00000,1995-04-04
57,5701062,46964.00000,1978-08-01
57,5701062,51499.48597,1990-12-31
57,5701063,46964.00000,1978-08-01
57,5701063,51499.48597,1990-12-31
57,5701172,53691.53478,1996-12-31
57,5701172,56613.53478,2004-12-31
57,5701210,24285.23168,1916-06-28
57,5701210,40368.00000,1960-07-10
57,5701211,24285.23168,1916-06-28
57,5701211,40368.00000,1960-07-10
57,5701212,24285.23168,1916-06-28
57,5701212,40368.00000,1960-07-10
57,5701216,20350.16710,1905-09-19
57,5701216,34139.20319,1943-06-21
57,5701220,14183.00000,1888-10-30
57,5701220,12158.00000,1883-04-15
57,5701220,34139.14183,1943-06-21
57,5701224,18885.18512,1901-09-15
57,5701224,16698.16202,1895-09-19
57,5701224,18885.16202,1901-09-15
57,5701224,39925.36280,1959-04-24
57,5701224,21092.19509,1907-10-01
57,5701245,34139.19884,1943-06-21
57,5701245,18885.16634,1901-09-15
57,5701326,45461.00000,1974-06-20
57,5701326,53325.45648,1995-12-31
57,5701633,51134.45442,1989-12-31
57,5701633,60994.00000,2016-12-29
57,5702034,44925.44726,1972-12-31
57,5702034,55517.55173,2001-12-31
57,5702048,58439.54374,2009-12-31
57,5702048,58439.54375,2009-12-31
57,5702078,47847.47753,1980-12-31
57,5702078,47904.00000,1981-02-26
57,5703501,51134.47175,1989-12-31
57,5703501,21458.20249,1908-10-01
57,5703501,46386.43860,1976-12-31
57,5703501,46386.46020,1976-12-31
57,5703501,51354.00000,1990-08-08
57,5703515,48577.37894,1982-12-31
57,5703515,57343.43691,2006-12-31
57,5703517,45410.00000,1974-04-30
57,5703517,15264.00000,1891-10-16
57,5703520,45410.00000,1974-04-30
57,5703520,15264.00000,1891-10-16
57,5703523,50864.00000,1989-04-05
57,5703523,53325.51499,1995-12-31
57,5703536,51134.47602,1989-12-31
57,5703536,51354.00000,1990-08-08
57,5703537,51134.47195,1989-12-31
57,5703537,21458.20249,1908-10-01
57,5703537,51354.00000,1990-08-08
57,5703538,51134.47348,1989-12-31
57,5703538,21458.20249,1908-10-01
57,5703538,51354.00000,1990-08-08
57,5703539,51134.47602,1989-12-31
57,5703539,51354.00000,1990-08-08
57,5703540,45410.00000,1974-04-30
57,5703540,15264.00000,1891-10-16
57,5703551,39925.38875,1959-04-24
57,5703551,55517.55173,2001-12-31
57,5703551,56806.00000,2005-07-12
57,5703555,21458.20249,1908-10-01
57,5703555,51354.00000,1990-08-08
